Site Name,Device No,Device Name,Actual Tilt,Sector,Band
BIZ_0031_LM,3,B21_2T2R_sect2,30,BIZ_0031_sect2,L2100
BIZ_0031_LM,4,B09&08_2T2R_sect2,50,BIZ_0031_sect2,L800
BIZ_0031_LM,5,B18_2T2R_sect2,-1,BIZ_0031_sect2,L1800
BIZ_0031_LM,6,B21_2T2R_sect3,30,BIZ_0031_sect3,L2100
BIZ_0031_LM,7,B09&08_2T2R_sect3,20,BIZ_0031_sect3,L800
BIZ_0031_LM,8,B18_2T2R_sect3,20,BIZ_0031_sect3,L1800
BIZ_0028_LM,0,B21_2T2R_sect1,60,BIZ_0028_sect1,L2100
BIZ_0028_LM,1,B09&08_2T2R_sect1,-1,BIZ_0028_sect1,L800
BIZ_0028_LM,2,B18_2T2R_sect1,60,BIZ_0028_sect1,L1800
BIZ_0028_LM,3,B21_2T2R_sect2,60,BIZ_0028_sect2,L2100
BIZ_0028_LM,4,B09&08_2T2R_sect2,80,BIZ_0028_sect2,L800
BIZ_0028_LM,5,B18_2T2R_sect2,60,BIZ_0028_sect2,L1800
BIZ_0028_LM,6,B21_2T2R_sect3,60,BIZ_0028_sect3,L2100
BIZ_0028_LM,7,B09&08_2T2R_sect3,-1,BIZ_0028_sect3,L800
BIZ_0028_LM,8,B18_2T2R_sect3,60,BIZ_0028_sect3,L1800
BIZ_0028_LM,9,B21_2T2R_sect4,60,BIZ_0028_sect4,L2100
BIZ_0028_LM,10,B09&08_2T2R_sect4,-1,BIZ_0028_sect4,L800
BIZ_0028_LM,11,B18_2T2R_sect4,-1,BIZ_0028_sect4,L1800
BIZ_0028_LM,12,B21_2T2R_sect2,-1,BIZ_0028_sect2,L2100
BIZ_0026_LM,0,B21&18_Div_sect1,40,BIZ_0026_sect1,"['L2100', 'L1800']"
BIZ_0026_LM,1,B09&08_2T2R_sect1,80,BIZ_0026_sect1,L800
BIZ_0026_LM,2,B21&18_Main_sect1,40,BIZ_0026_sect1,"['L2100', 'L1800']"
BIZ_0026_LM,3,B21&18_Div_sect2,-1,BIZ_0026_sect2,"['L2100', 'L1800']"
BIZ_0026_LM,4,B09&08_2T2R_sect2,70,BIZ_0026_sect2,L800
BIZ_0026_LM,5,B21&18_Main_sect2,42,BIZ_0026_sect2,"['L2100', 'L1800']"
BIZ_0026_LM,6,B21&18_Div_sect3,60,BIZ_0026_sect3,"['L2100', 'L1800']"
BIZ_0026_LM,7,B09&08_2T2R_sect3,30,BIZ_0026_sect3,L800
BIZ_0026_LM,8,B21&18_Main_sect3,60,BIZ_0026_sect3,"['L2100', 'L1800']"
BIZ_0026_LM,9,B21&18_Div_sect4,80,BIZ_0026_sect4,"['L2100', 'L1800']"
BIZ_0026_LM,10,B09&08_2T2R_sect4,100,BIZ_0026_sect4,L800
BIZ_0026_LM,11,B21&18_Main_sect4,80,BIZ_0026_sect4,"['L2100', 'L1800']"
BIZ_0025_LM,0,B09&08_2T2R_sect1,52,BIZ_0025_sect1,L800
BIZ_0025_LM,1,B21&18_Main_sect1,20,BIZ_0025_sect1,"['L2100', 'L1800']"
BIZ_0025_LM,2,B21&18_Div_sect2,40,BIZ_0025_sect2,"['L2100', 'L1800']"
BIZ_0025_LM,3,B09&08_2T2R_sect2,20,BIZ_0025_sect2,L800
BIZ_0025_LM,4,B21&18_Main_sect2,39,BIZ_0025_sect2,"['L2100', 'L1800']"
BIZ_0025_LM,5,B21&18_Div_sect3,60,BIZ_0025_sect3,"['L2100', 'L1800']"
BIZ_0025_LM,6,B09&08_2T2R_sect3,80,BIZ_0025_sect3,L800
BIZ_0025_LM,7,B21&18_Main_sect3,60,BIZ_0025_sect3,"['L2100', 'L1800']"
BIZ_0025_LM,8,B21&18_Div_sect1,20,BIZ_0025_sect1,"['L2100', 'L1800']"
BIZ_0025_LM,9,B21&18_Div_sect4,70,BIZ_0025_sect4,"['L2100', 'L1800']"
BIZ_0025_LM,10,B09&08_2T2R_sect4,-1,BIZ_0025_sect4,L800
BIZ_0025_LM,11,B21&18_Main_sect4,70,BIZ_0025_sect4,"['L2100', 'L1800']"
BIZ_0014_LM,0,B21&18_Main_sect1,60,BIZ_0014_sect1,"['L2100', 'L1800']"
BIZ_0014_LM,1,B09_2T2R_sect1,-1,BIZ_0014_sect1,
BIZ_0014_LM,2,B21&18_Div_sect1,60,BIZ_0014_sect1,"['L2100', 'L1800']"
BIZ_0014_LM,3,B08_2T2R_sect1,-1,BIZ_0014_sect1,L800
BIZ_0014_LM,4,B21&18_Main_sect2,80,BIZ_0014_sect2,"['L2100', 'L1800']"
BIZ_0014_LM,5,B09_2T2R_sect2,90,BIZ_0014_sect2,
BIZ_0014_LM,6,B21&18_Div_sect2,80,BIZ_0014_sect2,"['L2100', 'L1800']"
BIZ_0014_LM,7,B08_2T2R_sect2,120,BIZ_0014_sect2,L800
BIZ_0014_LM,8,B21&18_sect3,-1,BIZ_0014_sect3,"['L2100', 'L1800']"
BIZ_0014_LM,9,B09_2T2R_sect3,100,BIZ_0014_sect3,
BIZ_0014_LM,11,B08_2T2R_sect3,118,BIZ_0014_sect3,L800
BIZ_0014_LM,12,B21&18_sect3,100,BIZ_0014_sect3,"['L2100', 'L1800']"
BIZ_0014_LM,13,B21&18_Main_sect4,70,BIZ_0014_sect4,"['L2100', 'L1800']"
BIZ_0014_LM,14,B09_2T2R_sect4,70,BIZ_0014_sect4,
BIZ_0014_LM,15,B21&18_Div_sect4,-1,BIZ_0014_sect4,"['L2100', 'L1800']"
BIZ_0014_LM,16,B08_2T2R_sect4,90,BIZ_0014_sect4,L800
BIZ_0030_LM,0,B21&18_Div_sect1,30,BIZ_0030_sect1,"['L2100', 'L1800']"
BIZ_0030_LM,1,B09&08_2T2R_sect1,60,BIZ_0030_sect1,L800
BIZ_0030_LM,2,B21&18_Main_sect1,30,BIZ_0030_sect1,"['L2100', 'L1800']"
BIZ_0030_LM,3,B21&18_Div_sect2,60,BIZ_0030_sect2,"['L2100', 'L1800']"
BIZ_0030_LM,4,B09&08_2T2R_sect2,60,BIZ_0030_sect2,L800
BIZ_0030_LM,5,B21&18_Main_sect2,60,BIZ_0030_sect2,"['L2100', 'L1800']"
BIZ_0030_LM,6,B21&18_Div_sect3,60,BIZ_0030_sect3,"['L2100', 'L1800']"
BIZ_0030_LM,7,B09&08_2T2R_sect3,80,BIZ_0030_sect3,L800
BIZ_0030_LM,8,B21&18_Main_sect3,60,BIZ_0030_sect3,"['L2100', 'L1800']"
BIZ_0042_LM,0,B21&18_Div_sect1,80,BIZ_0042_sect1,"['L2100', 'L1800']"
BIZ_0042_LM,1,B09&08_2T2R_sect1,100,BIZ_0042_sect1,L800
BIZ_0042_LM,2,B21&18_Main_sect1,80,BIZ_0042_sect1,"['L2100', 'L1800']"
BIZ_0042_LM,3,B21&18_Div_sect2,60,BIZ_0042_sect2,"['L2100', 'L1800']"
BIZ_0042_LM,4,B09&08_2T2R_sect2,80,BIZ_0042_sect2,L800
BIZ_0042_LM,5,B21&18_Main_sect2,60,BIZ_0042_sect2,"['L2100', 'L1800']"
BIZ_0042_LM,6,B21&18_Div_sect3,60,BIZ_0042_sect3,"['L2100', 'L1800']"
BIZ_0042_LM,7,B09&08_2T2R_sect3,80,BIZ_0042_sect3,L800
BIZ_0042_LM,8,B21&18_Main_sect3,60,BIZ_0042_sect3,"['L2100', 'L1800']"
BIZ_0017_LM,0,B21&18_Div_sect1,80,BIZ_0017_sect1,"['L2100', 'L1800']"
BIZ_0017_LM,1,B09&08_2T2R_sect1,40,BIZ_0017_sect1,L800
BIZ_0017_LM,2,B21&18_Main_sect1,80,BIZ_0017_sect1,"['L2100', 'L1800']"
BIZ_0017_LM,3,B21_2T2R_sect2,-1,BIZ_0017_sect2,L2100
BIZ_0017_LM,4,B09&08_2T2R_sect2,80,BIZ_0017_sect2,L800
BIZ_0017_LM,5,B18_2T2R_sect2,80,BIZ_0017_sect2,L1800
BIZ_0017_LM,6,B21_2T2R_sect3,70,BIZ_0017_sect3,L2100
BIZ_0017_LM,7,B09&08_2T2R_sect3,90,BIZ_0017_sect3,L800
BIZ_0017_LM,8,B18_2T2R_sect3,70,BIZ_0017_sect3,L1800
BIZ_0017_LM,9,B09&08_2T2R_sect4,90,BIZ_0017_sect4,L800
BIZ_0017_LM,10,B21&18_2T2R_sect4,70,BIZ_0017_sect4,"['L2100', 'L1800']"
BIZ_0017_LM,13,B21&18_2T2R_sect4,70,BIZ_0017_sect4,"['L2100', 'L1800']"
BIZ_0017_LM,14,B21&18_Div_sect1,80,BIZ_0017_sect1,"['L2100', 'L1800']"
BIZ_0017_LM,15,B21&18_Main_sect1,80,BIZ_0017_sect1,"['L2100', 'L1800']"
BIZ_0037_LM,0,B21&18_Div_sect1,20,BIZ_0037_sect1,"['L2100', 'L1800']"
BIZ_0037_LM,1,B09&08_2T2R_sect1,-1,BIZ_0037_sect1,L800
BIZ_0037_LM,2,B21&18_Main_sect1,20,BIZ_0037_sect1,"['L2100', 'L1800']"
BIZ_0037_LM,3,B21&18_Div_sect2,20,BIZ_0037_sect2,"['L2100', 'L1800']"
BIZ_0037_LM,4,B09&08_2T2R_sect2,40,BIZ_0037_sect2,L800
BIZ_0037_LM,5,B21&18_Main_sect2,20,BIZ_0037_sect2,"['L2100', 'L1800']"
BIZ_0037_LM,6,B21&18_Div_sect3,50,BIZ_0037_sect3,"['L2100', 'L1800']"
BIZ_0037_LM,7,B09&08_2T2R_sect3,-1,BIZ_0037_sect3,L800
BIZ_0037_LM,8,B21&18_Main_sect3,50,BIZ_0037_sect3,"['L2100', 'L1800']"
BIZ_0037_LM,9,B21&18_Div_sect4,40,BIZ_0037_sect4,"['L2100', 'L1800']"
BIZ_0037_LM,10,B09&08_2T2R_sect4,57,BIZ_0037_sect4,L800
BIZ_0037_LM,11,B21&18_Main_sect4,40,BIZ_0037_sect4,"['L2100', 'L1800']"
BIZ_0022_LM,1,B21_2T2R_sect1,50,BIZ_0022_sect1,L2100
BIZ_0022_LM,2,B09&08_2T2R_sect1,-1,BIZ_0022_sect1,L800
BIZ_0022_LM,3,B18_2T2R_sect1,40,BIZ_0022_sect1,L1800
BIZ_0022_LM,4,B21&18_Div_sect2,30,BIZ_0022_sect2,"['L2100', 'L1800']"
BIZ_0022_LM,5,B09&08_2T2R_sect2,50,BIZ_0022_sect2,L800
BIZ_0022_LM,7,B21&18_Main_sect2,30,BIZ_0022_sect2,"['L2100', 'L1800']"
BIZ_0022_LM,8,B21&18_Div_sect2,30,BIZ_0022_sect2,"['L2100', 'L1800']"
BIZ_0022_LM,9,B21&18_Main_sect2,30,BIZ_0022_sect2,"['L2100', 'L1800']"
BIZ_0022_LM,10,B21&18_Div_sect3,30,BIZ_0022_sect3,"['L2100', 'L1800']"
BIZ_0022_LM,11,B09&08_2T2R_sect3,60,BIZ_0022_sect3,L800
BIZ_0022_LM,12,B21&18_Main_sect3,30,BIZ_0022_sect3,"['L2100', 'L1800']"
BIZ_0022_LM,13,B21&18_Div_sect3,30,BIZ_0022_sect3,"['L2100', 'L1800']"
BIZ_0022_LM,14,B21&18_Main_sect3,30,BIZ_0022_sect3,"['L2100', 'L1800']"
BIZ_0008_LM,0,B21&18_Div_sect1,50,BIZ_0008_sect1,"['L2100', 'L1800']"
BIZ_0008_LM,1,B09&08_2T2R_sect1,80,BIZ_0008_sect1,L800
BIZ_0008_LM,2,B21&18_Main_sect1,50,BIZ_0008_sect1,"['L2100', 'L1800']"
BIZ_0008_LM,3,B21&18_Div_sect2,50,BIZ_0008_sect2,"['L2100', 'L1800']"
BIZ_0008_LM,4,B09&08_2T2R_sect2,-1,BIZ_0008_sect2,L800
BIZ_0008_LM,5,B21&18_Main_sect2,50,BIZ_0008_sect2,"['L2100', 'L1800']"
BIZ_0008_LM,6,B21&18_Div_sect3,60,BIZ_0008_sect3,"['L2100', 'L1800']"
BIZ_0008_LM,7,B09&08_2T2R_sect3,70,BIZ_0008_sect3,L800
BIZ_0008_LM,8,B21&18_Main_sect3,60,BIZ_0008_sect3,"['L2100', 'L1800']"
BIZ_0008_LM,9,B21&18_Div_sect4,30,BIZ_0008_sect4,"['L2100', 'L1800']"
BIZ_0008_LM,10,B09&08_2T2R_sect4,-1,BIZ_0008_sect4,L800
BIZ_0008_LM,13,B21&18_Main_sect4,30,BIZ_0008_sect4,"['L2100', 'L1800']"
BIZ_0008_LM,15,,40,,
BIZ_0008_LM,16,,30,,
BIZ_0008_LM,17,,30,,
BIZ_0061_BO_RO,0,B21&18_Div_sect1,-1,BIZ_0061_sect1,"['L2100', 'L1800']"
BIZ_0061_BO_RO,1,B09&08_2T2R_sect1,-1,BIZ_0061_sect1,L800
BIZ_0061_BO_RO,2,B21&18_Main_sect1,-1,BIZ_0061_sect1,"['L2100', 'L1800']"
BIZ_0061_BO_RO,3,B21&18_Div_sect2,-1,BIZ_0061_sect2,"['L2100', 'L1800']"
BIZ_0061_BO_RO,4,B09&08_2T2R_sect2,-1,BIZ_0061_sect2,L800
BIZ_0061_BO_RO,5,B21&18_Main_sect2,-1,BIZ_0061_sect2,"['L2100', 'L1800']"
BIZ_0027_LM,0,B21_2T2R_sect1,30,BIZ_0027_sect1,L2100
BIZ_0027_LM,1,B09&08_2T2R_sect1,50,BIZ_0027_sect1,L800
BIZ_0027_LM,2,B18_2T2R_sect1,30,BIZ_0027_sect1,L1800
BIZ_0027_LM,3,B21&18_Div_sect2,40,BIZ_0027_sect2,"['L2100', 'L1800']"
BIZ_0027_LM,4,B09&08_2T2R_sect2,70,BIZ_0027_sect2,L800
BIZ_0027_LM,5,B21&18_Main_sect2,60,BIZ_0027_sect2,"['L2100', 'L1800']"
BIZ_0027_LM,6,B21_2T2R_sect3,30,BIZ_0027_sect3,L2100
BIZ_0027_LM,7,B09_2T2R_sect3,30,BIZ_0027_sect3,
BIZ_0027_LM,8,B18_2T2R_sect3,-1,BIZ_0027_sect3,L1800
BIZ_0027_LM,9,B21&18_Div_sect2,-1,BIZ_0027_sect2,"['L2100', 'L1800']"
BIZ_0027_LM,10,B21&18_Main_sect2,-1,BIZ_0027_sect2,"['L2100', 'L1800']"
BIZ_0033_LM,0,B21&18_Div_sect1,20,BIZ_0033_sect1,"['L2100', 'L1800']"
BIZ_0033_LM,1,B09_2T2R_sect1,-1,BIZ_0033_sect1,
BIZ_0033_LM,2,B21&18_Main_sect1,-1,BIZ_0033_sect1,"['L2100', 'L1800']"
BIZ_0033_LM,3,B21&18_Div_sect2,40,BIZ_0033_sect2,"['L2100', 'L1800']"
BIZ_0033_LM,4,B09_2T2R_sect2,50,BIZ_0033_sect2,
BIZ_0033_LM,5,B21&18_Main_sect2,-1,BIZ_0033_sect2,"['L2100', 'L1800']"
BIZ_0033_LM,6,B21&18_Div_sect3,20,BIZ_0033_sect3,"['L2100', 'L1800']"
BIZ_0033_LM,7,B09_2T2R_sect3,20,BIZ_0033_sect3,
BIZ_0033_LM,8,B21&18_Main_sect3,-1,BIZ_0033_sect3,"['L2100', 'L1800']"
BIZ_0033_LM,9,B08_2T2R_sect1,50,BIZ_0033_sect1,L800
BIZ_0033_LM,10,B08_2T2R_sect2,52,BIZ_0033_sect2,L800
BIZ_0033_LM,11,B08_2T2R_sect3,98,BIZ_0033_sect3,L800
BIZ_0033_LM,12,B21&18_Div_sect4,105,BIZ_0033_sect4,"['L2100', 'L1800']"
BIZ_0033_LM,13,B09&08_2T2R_sect4,-1,BIZ_0033_sect4,L800
BIZ_0033_LM,14,B21&18_Main_sect4,87,BIZ_0033_sect4,"['L2100', 'L1800']"
BIZ_0039_LM,0,B21_2T2R_sect1,40,BIZ_0039_sect1,L2100
BIZ_0039_LM,1,B09&08_2T2R_sect1,60,BIZ_0039_sect1,L800
BIZ_0039_LM,2,B18_2T2R_sect1,50,BIZ_0039_sect1,L1800
BIZ_0039_LM,3,B21_2T2R_sect2,40,BIZ_0039_sect2,L2100
BIZ_0039_LM,4,B09&08_2T2R_sect2,80,BIZ_0039_sect2,L800
BIZ_0039_LM,5,B18_2T2R_sect2,40,BIZ_0039_sect2,L1800
BIZ_0039_LM,6,B21_2T2R_sect3,40,BIZ_0039_sect3,L2100
BIZ_0039_LM,7,B09&08_2T2R_sect3,40,BIZ_0039_sect3,L800
BIZ_0039_LM,8,B18_2T2R_sect3,20,BIZ_0039_sect3,L1800
BIZ_0039_LM,9,B09&08_2T2R_sect4,100,BIZ_0039_sect4,L800
BIZ_0039_LM,10,B18_2T2R_sect4,100,BIZ_0039_sect4,L1800
BIZ_0039_LM,12,B21_2T2R_sect4,100,BIZ_0039_sect4,L2100
BIZ_0046_LM,0,B21_2T2R_sect1,20,BIZ_0046_sect1,L2100
BIZ_0046_LM,1,B09&08_2T2R_sect1,20,BIZ_0046_sect1,L800
BIZ_0046_LM,2,B21_2T2R_sect2,30,BIZ_0046_sect2,L2100
BIZ_0046_LM,3,B09&08_2T2R_sect2,20,BIZ_0046_sect2,L800
BIZ_0046_LM,4,B21_2T2R_sect3,60,BIZ_0046_sect3,L2100
BIZ_0046_LM,5,B09&08_2T2R_sect3,-1,BIZ_0046_sect3,L800
BIZ_0046_LM,6,B18_2T2R_sect2,10,BIZ_0046_sect2,L1800
BIZ_0046_LM,7,B18_2T2R_sect1,30,BIZ_0046_sect1,L1800
BIZ_0046_LM,8,B18_2T2R_sect3,40,BIZ_0046_sect3,L1800
BIZ_0046_LM,9,B21&18_Div_sect4,30,BIZ_0046_sect4,"['L2100', 'L1800']"
BIZ_0046_LM,10,B09&08_2T2R_sect4,60,BIZ_0046_sect4,L800
BIZ_0046_LM,12,B21&18_Main_sect4,30,BIZ_0046_sect4,"['L2100', 'L1800']"
BIZ_0047_LM,1,B09&08_2T2R_sect1,60,BIZ_0047_sect1,L800
BIZ_0047_LM,2,B21&18_Div_sect2,20,BIZ_0047_sect2,"['L2100', 'L1800']"
BIZ_0047_LM,3,B09&08_2T2R_sect2,20,BIZ_0047_sect2,L800
BIZ_0047_LM,4,B21&18_Div_sect3,50,BIZ_0047_sect3,"['L2100', 'L1800']"
BIZ_0047_LM,5,B09&08_2T2R_sect3,-1,BIZ_0047_sect3,L800
BIZ_0047_LM,6,B21&18_Main_sect1,30,BIZ_0047_sect1,"['L2100', 'L1800']"
BIZ_0047_LM,7,B21&18_Main_sect3,50,BIZ_0047_sect3,"['L2100', 'L1800']"
BIZ_0047_LM,8,B21&18_Main_sect2,20,BIZ_0047_sect2,"['L2100', 'L1800']"
BIZ_0047_LM,9,B21&18_Div_sect1,30,BIZ_0047_sect1,"['L2100', 'L1800']"
BIZ_0047_LM,10,B09&08_2T2R_sect4,60,BIZ_0047_sect4,L800
BIZ_0047_LM,11,B21&18_Main_sect4,40,BIZ_0047_sect4,"['L2100', 'L1800']"
BIZ_0047_LM,12,B21&18_Div_sect4,40,BIZ_0047_sect4,"['L2100', 'L1800']"
BIZ_0041_LM,0,B21&18_Div_sect1,40,BIZ_0041_sect1,"['L2100', 'L1800']"
BIZ_0041_LM,1,B09_2T2R_sect1,60,BIZ_0041_sect1,
BIZ_0041_LM,2,B21&18_Main_sect1,-1,BIZ_0041_sect1,"['L2100', 'L1800']"
BIZ_0041_LM,3,B21_2T2R_sect2,40,BIZ_0041_sect2,L2100
BIZ_0041_LM,4,B09_2T2R_sect2,2,BIZ_0041_sect2,
BIZ_0041_LM,5,B18_2T2R_sect2,20,BIZ_0041_sect2,L1800
BIZ_0041_LM,6,B21_2T2R_sect3,30,BIZ_0041_sect3,L2100
BIZ_0041_LM,7,B09_2T2R_sect3,80,BIZ_0041_sect3,
BIZ_0041_LM,8,B18_2T2R_sect3,40,BIZ_0041_sect3,L1800
BIZ_0041_LM,9,B08_2T2R_sect1,20,BIZ_0041_sect1,L800
BIZ_0041_LM,10,B08_2T2R_sect2,20,BIZ_0041_sect2,L800
BIZ_0041_LM,11,B08_2T2R_sect3,20,BIZ_0041_sect3,L800
BIZ_0055_LM,0,B21_2T2R_sect1,20,BIZ_0055_sect1,L2100
BIZ_0055_LM,1,B09&08_2T2R_sect1,20,BIZ_0055_sect1,L800
BIZ_0055_LM,3,B21_2T2R_sect2,20,BIZ_0055_sect2,L2100
BIZ_0055_LM,4,B09&08_2T2R_sect2,20,BIZ_0055_sect2,L800
BIZ_0055_LM,6,B21_2T2R_sect3,20,BIZ_0055_sect3,L2100
BIZ_0055_LM,7,B09&08_2T2R_sect3,20,BIZ_0055_sect3,L800
BIZ_0038_LM,0,B21_2T2R_sect1,25,BIZ_0038_sect1,L2100
BIZ_0038_LM,1,B09_2T2R_sect1,40,BIZ_0038_sect1,
BIZ_0038_LM,2,B18_2T2R_sect1,25,BIZ_0038_sect1,L1800
BIZ_0038_LM,3,B08_2T2R_sect1,60,BIZ_0038_sect1,L800
BIZ_0038_LM,4,B21_2T2R_sect2,25,BIZ_0038_sect2,L2100
BIZ_0038_LM,5,B09_2T2R_sect2,70,BIZ_0038_sect2,
BIZ_0038_LM,6,B18_2T2R_sect2,25,BIZ_0038_sect2,L1800
BIZ_0038_LM,7,B08_2T2R_sect2,40,BIZ_0038_sect2,L800
BIZ_0038_LM,8,B21_2T2R_sect3,25,BIZ_0038_sect3,L2100
BIZ_0038_LM,9,B09_2T2R_sect3,20,BIZ_0038_sect3,
BIZ_0038_LM,10,B18_2T2R_sect3,40,BIZ_0038_sect3,L1800
BIZ_0038_LM,11,B08_2T2R_sect3,60,BIZ_0038_sect3,L800
BIZ_0032_LM,0,B21&18_Div_sect1,20,BIZ_0032_sect1,"['L2100', 'L1800']"
BIZ_0032_LM,1,B09&08_2T2R_sect1,100,BIZ_0032_sect1,L800
BIZ_0032_LM,2,B21&18_Main_sect1,20,BIZ_0032_sect1,"['L2100', 'L1800']"
BIZ_0032_LM,3,B21_2T2R_sect2,40,BIZ_0032_sect2,L2100
BIZ_0032_LM,4,B09_2T2R_sect2,50,BIZ_0032_sect2,
BIZ_0032_LM,5,B18_2T2R_sect2,40,BIZ_0032_sect2,L1800
BIZ_0032_LM,6,B21&18_Div_sect3,40,BIZ_0032_sect3,"['L2100', 'L1800']"
BIZ_0032_LM,7,B09&08_2T2R_sect3,80,BIZ_0032_sect3,L800
BIZ_0032_LM,8,B21&18_Main_sect3,40,BIZ_0032_sect3,"['L2100', 'L1800']"
BIZ_0032_LM,9,B08_2T2R_sect2,40,BIZ_0032_sect2,L800
BIZ_0032_LM,10,B21&18_Div_sect1,20,BIZ_0032_sect1,"['L2100', 'L1800']"
BIZ_0032_LM,12,B21&18_Div_sect3,40,BIZ_0032_sect3,"['L2100', 'L1800']"
BIZ_0032_LM,13,B21&18_Main_sect1,20,BIZ_0032_sect1,"['L2100', 'L1800']"
BIZ_0032_LM,15,B21&18_Main_sect3,40,BIZ_0032_sect3,"['L2100', 'L1800']"
BIZ_0019_LM,0,B21&18_Main_sect1,80,BIZ_0019_sect1,"['L2100', 'L1800']"
BIZ_0019_LM,1,B09_2T2R_sect1,100,BIZ_0019_sect1,
BIZ_0019_LM,2,B21&18_Div_sect1,80,BIZ_0019_sect1,"['L2100', 'L1800']"
BIZ_0019_LM,3,B08_2T2R_sect1,90,BIZ_0019_sect1,L800
BIZ_0019_LM,4,B21&18_Main_sect2,60,BIZ_0019_sect2,"['L2100', 'L1800']"
BIZ_0019_LM,5,B09&08_2T2R_sect2,70,BIZ_0019_sect2,L800
BIZ_0019_LM,6,B21&18_Div_sect2,60,BIZ_0019_sect2,"['L2100', 'L1800']"
BIZ_0019_LM,8,B21&18_Main_sect3,70,BIZ_0019_sect3,"['L2100', 'L1800']"
BIZ_0019_LM,9,B09_2T2R_sect3,100,BIZ_0019_sect3,
BIZ_0019_LM,10,B21&18_Div_sect3,80,BIZ_0019_sect3,"['L2100', 'L1800']"
BIZ_0019_LM,11,B08_2T2R_sect3,110,BIZ_0019_sect3,L800
BIZ_0019_LM,13,B09_2T2R_sect4,60,BIZ_0019_sect4,
BIZ_0019_LM,14,B21&18_Main_sect4,60,BIZ_0019_sect4,"['L2100', 'L1800']"
BIZ_0019_LM,15,B21&18_Div_sect4,60,BIZ_0019_sect4,"['L2100', 'L1800']"
BIZ_0019_LM,16,B21&18_Main_sect2,60,BIZ_0019_sect2,"['L2100', 'L1800']"
BIZ_0019_LM,17,B21&18_Div_sect2,60,BIZ_0019_sect2,"['L2100', 'L1800']"
BIZ_0054_LM,0,B21_2T2R_sect1,30,BIZ_0054_sect1,L2100
BIZ_0054_LM,1,B09&08_2T2R_sect1,-1,BIZ_0054_sect1,L800
BIZ_0054_LM,2,B18_2T2R_sect1,30,BIZ_0054_sect1,L1800
BIZ_0054_LM,3,B21_2T2R_sect2,30,BIZ_0054_sect2,L2100
BIZ_0054_LM,4,B09&08_2T2R_sect2,20,BIZ_0054_sect2,L800
BIZ_0054_LM,5,B18_2T2R_sect2,20,BIZ_0054_sect2,L1800
BIZ_0056_LM,0,B21_2T2R_sect1,30,BIZ_0056_sect1,L2100
BIZ_0056_LM,1,B09_2T2R_sect1,53,BIZ_0056_sect1,
BIZ_0056_LM,2,B18_2T2R_sect1,40,BIZ_0056_sect1,L1800
BIZ_0056_LM,3,B21_2T2R_sect2,103,BIZ_0056_sect2,L2100
BIZ_0056_LM,4,B09_2T2R_sect2,-1,BIZ_0056_sect2,
BIZ_0056_LM,6,B21_2T2R_sect3,40,BIZ_0056_sect3,L2100
BIZ_0056_LM,7,B09_2T2R_sect3,40,BIZ_0056_sect3,
BIZ_0056_LM,8,B18_2T2R_sect3,40,BIZ_0056_sect3,L1800
BIZ_0044_LM,0,B08_2T2R_sect1,30,BIZ_0044_sect1,L800
BIZ_0044_LM,1,B09_2T2R_sect1,30,BIZ_0044_sect1,
BIZ_0044_LM,2,B21_2T2R_sect1,30,BIZ_0044_sect1,L2100
BIZ_0044_LM,3,B18_2T2R_sect1,30,BIZ_0044_sect1,L1800
BIZ_0044_LM,4,B08_2T2R_sect2,30,BIZ_0044_sect2,L800
BIZ_0044_LM,5,B09_2T2R_sect2,30,BIZ_0044_sect2,
BIZ_0044_LM,6,B21_2T2R_sect2,30,BIZ_0044_sect2,L2100
BIZ_0044_LM,7,B18_2T2R_sect2,30,BIZ_0044_sect2,L1800
BIZ_0044_LM,8,B08_2T2R_sect3,30,BIZ_0044_sect3,L800
BIZ_0044_LM,9,B09_2T2R_sect3,30,BIZ_0044_sect3,
BIZ_0044_LM,10,B21_2T2R_sect3,30,BIZ_0044_sect3,L2100
BIZ_0044_LM,11,B18_2T2R_sect3,30,BIZ_0044_sect3,L1800
BIZ_0065_LM,0,B21_2T2R_sect1,40,BIZ_0065_sect1,L2100
BIZ_0065_LM,1,B09&08_2T2R_sect1,40,BIZ_0065_sect1,L800
BIZ_0065_LM,2,B21_2T2R_sect2,40,BIZ_0065_sect2,L2100
BIZ_0065_LM,3,B09&08_2T2R_sect2,40,BIZ_0065_sect2,L800
BIZ_0065_LM,4,B21_2T2R_sect3,40,BIZ_0065_sect3,L2100
BIZ_0065_LM,5,B09&08_2T2R_sect3,40,BIZ_0065_sect3,L800
BIZ_0065_LM,6,B21_2T2R_sect4,40,BIZ_0065_sect4,L2100
BIZ_0065_LM,7,B09&08_2T2R_sect4,40,BIZ_0065_sect4,L800
BIZ_0051_LM,0,B21_2T2R_sect1,50,BIZ_0051_sect1,L2100
BIZ_0051_LM,1,B09_2T2R_sect1,30,BIZ_0051_sect1,
BIZ_0051_LM,2,B18_2T2R_sect1,25,BIZ_0051_sect1,L1800
BIZ_0051_LM,3,B08_2T2R_sect1,30,BIZ_0051_sect1,L800
BIZ_0051_LM,4,B21_2T2R_sect2,60,BIZ_0051_sect2,L2100
BIZ_0051_LM,5,B09_2T2R_sect2,50,BIZ_0051_sect2,
BIZ_0051_LM,6,B18_2T2R_sect2,30,BIZ_0051_sect2,L1800
